"Clip.ID"	"Tags"
"ACP000gekl"	"chimp:1;juvenile:1;needcid:1;1_chimp:1;agedviolet:1"
"ACP000gekm"	"agedviolet:2;1_chimp:2;juvenile:2;chimp:2;needcid:1"
"ACP000gekn"	""
"ACP000geko"	""
"ACP000gekp"	""
"ACP000gekq"	""
"ACP000gekr"	""
"ACP000geks"	"multispecies:1;small_grey_duiker:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gekt"	""
"ACP000geku"	""
"ACP000gekv"	""
"ACP000gekw"	""
"ACP000gekx"	""
"ACP000geky"	""
"ACP000gekz"	""
"ACP000gel4"	""
"ACP000gel5"	""
"ACP000gel6"	""
"ACP000gel7"	""
"ACP000gelc"	""
"ACP000geld"	""
"ACP000gele"	""
"ACP000gelf"	""
"ACP000gelg"	""
"ACP000gelh"	""
"ACP000geli"	""
"ACP000gelj"	""
"ACP000gelk"	""
"ACP000gell"	""
"ACP000gelm"	""
"ACP000geln"	"brookes_duiker:1;agedviolet:1"
"ACP000gelo"	""
"ACP000gelp"	""
"ACP000gelq"	""
"ACP000gelr"	""
"ACP000gelu"	""
"ACP000gelw"	""
"ACP000gely"	""
"ACP000gelz"	""
"ACP000gem8"	"agedviolet:1;small_grey_duiker:1"
"ACP000gem9"	""
"ACP000gema"	""
"ACP000gemb"	""
"ACP000gemc"	""
"ACP000gemd"	""
"ACP000geme"	""
"ACP000gemf"	""
"ACP000gemo"	""
"ACP000gemp"	""
"ACP000gemq"	""
"ACP000gemr"	""
"ACP000gen0"	""
"ACP000gen1"	""
"ACP000gen2"	""
"ACP000gen3"	""
"ACP000gen4"	"agedviolet:1;brookes_duiker:1"
"ACP000gen5"	"agedviolet:1;brookes_duiker:1"
"ACP000gen6"	""
"ACP000gen7"	""
"ACP000gen8"	""
"ACP000gen9"	"agedviolet:1;red_river_hog:1"
"ACP000gena"	""
"ACP000genb"	"agedviolet:1;red_river_hog:1"
"ACP000genc"	""
"ACP000gend"	""
"ACP000gene"	"red_river_hog:1;agedviolet:1;redriverhog:1"
"ACP000genf"	""
"ACP000genk"	"agedviolet:1;small_grey_duiker:1"
"ACP000genl"	""
"ACP000genm"	""
"ACP000genn"	""
"ACP000geno"	""
"ACP000genp"	""
"ACP000genq"	""
"ACP000genr"	"agedviolet:1;red_river_hog:1"
"ACP000gens"	""
"ACP000gent"	""
"ACP000genu"	""
"ACP000genv"	""
"ACP000genw"	""
"ACP000genx"	""
"ACP000geny"	""
"ACP000genz"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000geo0"	""
"ACP000geo1"	""
"ACP000geo2"	""
"ACP000geo3"	""
"ACP000geo4"	""
"ACP000geo5"	""
"ACP000geo6"	""
"ACP000geo7"	""
"ACP000geo8"	""
"ACP000geo9"	""
"ACP000geoa"	""
"ACP000geob"	""
"ACP000geog"	""
"ACP000geoh"	""
"ACP000geoi"	""
"ACP000geoj"	""
"ACP000geok"	""
"ACP000geol"	""
"ACP000geom"	""
"ACP000geon"	"agedviolet:2;mangabey:2;sooty:2"
"ACP000geow"	""
"ACP000geox"	""
"ACP000geoy"	""
"ACP000geoz"	"agedviolet:1;small_grey_duiker:1"
"ACP000gep1"	""
"ACP000gep3"	""
"ACP000gep5"	""
"ACP000gep7"	""
"ACP000gep8"	"brookes_duiker:1;need_id:1"
"ACP000gep9"	""
"ACP000gepa"	""
"ACP000gepb"	""
"ACP000gepc"	""
"ACP000gepd"	""
"ACP000gepe"	""
"ACP000gepf"	""
"ACP000gepq"	"red_river_hog:1"
"ACP000geps"	""
"ACP000gepu"	""
"ACP000gepv"	""
"ACP000geq4"	""
"ACP000geq5"	""
"ACP000geq6"	""
"ACP000geq7"	""
"ACP000geq8"	"agedviolet:2;bay_duiker:2"
"ACP000geq9"	""
"ACP000geqa"	"agedviolet:1;bay_duiker:1"
"ACP000geqb"	"bay_duiker:1;agedviolet:1"
"ACP000geqc"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geqd"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geqe"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geqf"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000geqg"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geqh"	""
"ACP000geqi"	"camera_reaction:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000geqj"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geqo"	"agedviolet:1;small_grey_duiker:1"
"ACP000geqp"	"camera_reaction:1;agedviolet:1;redriverhog:1"
"ACP000geqq"	""
"ACP000geqr"	"agedviolet:1;red_river_hog:1"
"ACP000geqt"	""
"ACP000geqv"	""
"ACP000geqx"	""
"ACP000geqz"	""
"ACP000ger0"	"agedviolet:1;brookes_duiker:1"
"ACP000ger1"	"agedviolet:1;brookes_duiker:1"
"ACP000ger2"	"agedviolet:1;brookes_duiker:1"
"ACP000ger3"	"agedviolet:1;brookes_duiker:1"
"ACP000ger4"	""
"ACP000ger5"	""
"ACP000ger6"	"agedviolet:1;red_river_hog:1"
"ACP000ger7"	"agedviolet:1;red_river_hog:1"
"ACP000ger8"	""
"ACP000ger9"	""
"ACP000gera"	""
"ACP000gerb"	""
"ACP000gerc"	""
"ACP000gerd"	"small_grey_duiker:1;red_duikers:1"
"ACP000gere"	""
"ACP000gerf"	""
"ACP000gerg"	"agedviolet:1;small_grey_duiker:1"
"ACP000gerh"	""
"ACP000geri"	""
"ACP000gerj"	""
"ACP000gerk"	""
"ACP000gerl"	""
"ACP000germ"	""
"ACP000gern"	""
"ACP000gerr"	"agedviolet:1;red_river_hog:1"
"ACP000gert"	""
"ACP000geru"	""
"ACP000gerv"	""
"ACP000gerw"	""
"ACP000gerx"	""
"ACP000gery"	""
"ACP000gerz"	""
"ACP000ges0"	""
"ACP000ges1"	""
"ACP000ges2"	""
"ACP000ges3"	""
"ACP000ges4"	"agedviolet:1;red_river_hog:1"
"ACP000ges5"	"agedviolet:1;red_river_hog:1"
"ACP000ges6"	"agedviolet:2;red_river_hog:1"
"ACP000ges7"	""
"ACP000ges8"	"agedviolet:1;red_river_hog:1"
"ACP000ges9"	""
"ACP000gesa"	""
"ACP000gesb"	""
"ACP000gesc"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gesd"	"agedviolet:1;mangabey:1;sooty:1;sex:1"
"ACP000gese"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gesf"	"aged_violet:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gesk"	""
"ACP000gesl"	""
"ACP000gesm"	""
"ACP000gesn"	""
"ACP000geso"	""
"ACP000gesp"	""
"ACP000gesq"	""
"ACP000gesr"	""
"ACP000gess"	"agedviolet:1;brookes_duiker:1"
"ACP000gest"	""
"ACP000gesu"	""
"ACP000gesv"	""
"ACP000gesw"	"agedviolet:1;small_grey_duiker:1"
"ACP000gesx"	"agedviolet:1;small_grey_duiker:1"
"ACP000gesy"	"agedviolet:1;small_grey_duiker:1"
"ACP000gesz"	""
"ACP000get0"	""
"ACP000get2"	""
"ACP000get4"	""
"ACP000get6"	""
"ACP000getg"	"red_river_hog:1"
"ACP000geth"	""
"ACP000geti"	""
"ACP000getj"	""
"ACP000getk"	"agedviolet:1;brookes_duiker:1"
"ACP000getl"	""
"ACP000getm"	""
"ACP000getn"	""
"ACP000getw"	""
"ACP000getx"	""
"ACP000gety"	""
"ACP000getz"	""
"ACP000geu0"	""
"ACP000geu1"	""
"ACP000geu2"	""
"ACP000geu3"	""
"ACP000geu4"	""
"ACP000geu5"	""
"ACP000geu6"	""
"ACP000geu7"	"brookes_duiker:1"
"ACP000geu8"	""
"ACP000geu9"	""
"ACP000geua"	""
"ACP000geub"	""
"ACP000geuc"	""
"ACP000geud"	""
"ACP000geuf"	""
"ACP000geuh"	""
"ACP000geuo"	"red_river_hog:1"
"ACP000geup"	"agedviolet:1;red_river_hog:1"
"ACP000geuq"	""
"ACP000geur"	""
"ACP000geus"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geut"	"omit:1;non-ape:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000geuu"	"agedviolet:1;brookes_duiker:1"
"ACP000geuv"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geuw"	"agedviolet:1;brookes_duiker:1"
"ACP000geux"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geuy"	""
"ACP000geuz"	""
"ACP000gev4"	""
"ACP000gev5"	""
"ACP000gev6"	""
"ACP000gev7"	""
"ACP000gevb"	""
"ACP000gevd"	""
"ACP000geve"	""
"ACP000gevf"	"brookes_duiker:1"
"ACP000gevo"	""
"ACP000gevp"	""
"ACP000gevq"	""
"ACP000gevr"	""
"ACP000gevt"	""
"ACP000gevv"	"agedviolet:1;brookes_duiker:1"
"ACP000gevx"	"agedviolet:1;brookes_duiker:1"
"ACP000gevz"	""
"ACP000gew8"	""
"ACP000gew9"	""
"ACP000gewa"	""
"ACP000gewb"	""
"ACP000gewd"	"agedviolet:1;small_grey_duiker:1"
"ACP000gewf"	""
"ACP000gewh"	""
"ACP000gewj"	""
"ACP000gewo"	""
"ACP000gewq"	""
"ACP000gews"	""
"ACP000gewu"	""
"ACP000geww"	"agedviolet:1;red_river_hog:1"
"ACP000gewx"	"agedviolet:1;red_river_hog:1"
"ACP000gewy"	""
"ACP000gewz"	""
"ACP000gex7"	""
"ACP000gex9"	""
"ACP000gexa"	""
"ACP000gexb"	""
"ACP000gexc"	""
"ACP000gexd"	""
"ACP000gexe"	"bay_duiker:2;agedviolet:1"
"ACP000gexf"	""
"ACP000gexg"	"bay_duiker:1;agedviolet:1;red_duiker:1"
"ACP000gexh"	""
"ACP000gexi"	"agedviolet:1;bay_duiker:1"
"ACP000gexj"	""
"ACP000gexk"	""
"ACP000gexl"	""
"ACP000gexm"	""
"ACP000gexn"	""
"ACP000gexo"	""
"ACP000gexp"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gexq"	""
"ACP000gexr"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gexs"	""
"ACP000gext"	""
"ACP000gexu"	""
"ACP000gexv"	""
"ACP000gey4"	"agedviolet:1;red_river_hog:1"
"ACP000gey5"	""
"ACP000gey6"	""
"ACP000gey7"	""
"ACP000gey8"	""
"ACP000gey9"	""
"ACP000geya"	""
"ACP000geyb"	""
"ACP000geyc"	""
"ACP000geyd"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000geye"	"agedviolet:1;mangabey:1"
"ACP000geyf"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000geyk"	""
"ACP000geyl"	""
"ACP000geym"	""
"ACP000geyn"	""
"ACP000geyo"	""
"ACP000geyp"	""
"ACP000geyq"	""
"ACP000geyr"	""
"ACP000geys"	"pee:1;poo:1;agedviolet:1;brookes_duiker:1"
"ACP000geyt"	"agedviolet:1;brookes_duiker:1"
"ACP000geyu"	""
"ACP000geyv"	""
"ACP000gez0"	"agedviolet:1;brookes_duiker:1"
"ACP000gez1"	"agedviolet:1;brookes_duiker:1"
"ACP000gez2"	""
"ACP000gez3"	""
"ACP000gez4"	"agedviolet:1;small_grey_duiker:1"
"ACP000gez5"	""
"ACP000gez6"	""
"ACP000gez7"	""
"ACP000gez8"	"agedviolet:1;brookes_duiker:1"
"ACP000gez9"	""
"ACP000geza"	""
"ACP000gezb"	""
"ACP000gezc"	"agedviolet:1;small_grey_duiker:1"
"ACP000gezd"	""
"ACP000geze"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gezf"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gezk"	""
"ACP000gezm"	"agedviolet:1;small_grey_duiker:1"
"ACP000gezo"	""
"ACP000gezq"	""
"ACP000gezw"	""
"ACP000gezx"	""
"ACP000gezy"	""
"ACP000gezz"	""
"ACP000gf00"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf01"	""
"ACP000gf02"	""
"ACP000gf03"	"agedviolet:1;brookes_duiker:1"
"ACP000gf04"	""
"ACP000gf05"	""
"ACP000gf06"	""
"ACP000gf07"	""
"ACP000gf08"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf09"	""
"ACP000gf0a"	""
"ACP000gf0b"	""
"ACP000gf0c"	"left_side:1;back_side:1;agedviolet:1;leopard:1"
"ACP000gf0d"	"leopard:1;agedviolet:1"
"ACP000gf0e"	"agedviolet:1;leopard:1"
"ACP000gf0f"	""
"ACP000gf0g"	""
"ACP000gf0h"	""
"ACP000gf0i"	""
"ACP000gf0j"	""
"ACP000gf0s"	"small_grey_duiker:1;agedviolet:1"
"ACP000gf0t"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf0u"	"agedviolet:1;brookes_duiker:1"
"ACP000gf0v"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf0w"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf0x"	""
"ACP000gf0y"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf0z"	""
"ACP000gf10"	""
"ACP000gf11"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf12"	""
"ACP000gf13"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf14"	""
"ACP000gf15"	""
"ACP000gf16"	""
"ACP000gf18"	""
"ACP000gf1b"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf1d"	""
"ACP000gf1e"	""
"ACP000gf1f"	""
"ACP000gf1g"	""
"ACP000gf1h"	""
"ACP000gf1i"	""
"ACP000gf1j"	""
"ACP000gf1k"	"agedviolet:2;brookes_duiker:2"
"ACP000gf1l"	""
"ACP000gf1m"	""
"ACP000gf1n"	""
"ACP000gf1o"	"agedviolet:1;red_river_hog:1"
"ACP000gf1p"	"red_river_hog:1"
"ACP000gf1q"	""
"ACP000gf1r"	""
"ACP000gf1s"	"agedviolet:1;red_river_hog:1"
"ACP000gf1t"	""
"ACP000gf1u"	""
"ACP000gf1v"	""
"ACP000gf1w"	""
"ACP000gf1x"	""
"ACP000gf1y"	""
"ACP000gf1z"	""
"ACP000gf20"	"agedviolet:1;brookes_duiker:1"
"ACP000gf21"	""
"ACP000gf22"	""
"ACP000gf23"	""
"ACP000gf24"	"4_sooty_mangabeys:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gf25"	"agedviolet:2;mangabey:2;sooty:2;small_grey_duiker:1;multispecies:1"
"ACP000gf26"	"small_grey_duiker:1;agedviolet:1;mangabey:1;sooty:1;multispecies:1"
"ACP000gf27"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf28"	""
"ACP000gf29"	"agedviolet:1;red_river_hog:1"
"ACP000gf2a"	"vocalization:1;red_river_hog:1"
"ACP000gf2b"	""
"ACP000gf2g"	""
"ACP000gf2h"	""
"ACP000gf2i"	""
"ACP000gf2j"	""
"ACP000gf2k"	"brookes_duiker:1;agedviolet:1"
"ACP000gf2l"	""
"ACP000gf2m"	""
"ACP000gf2n"	""
"ACP000gf2s"	""
"ACP000gf2t"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf2u"	""
"ACP000gf2v"	""
"ACP000gf2w"	""
"ACP000gf2x"	""
"ACP000gf2y"	""
"ACP000gf2z"	""
"ACP000gf30"	"0_chimp:1;vocal-only:1;vocalizing:1;agedviolet:1;researcher:1;habituated_chimpanzees:1;human:1"
"ACP000gf31"	""
"ACP000gf32"	""
"ACP000gf33"	""
"ACP000gf34"	""
"ACP000gf36"	"agedviolet:1;jentinks_duiker:1"
"ACP000gf38"	""
"ACP000gf3a"	""
"ACP000gf3c"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf3d"	""
"ACP000gf3e"	""
"ACP000gf3f"	""
"ACP000gf3g"	"agedviolet:1;brookes_duiker:1"
"ACP000gf3h"	"agedviolet:1;brookes_duiker:1"
"ACP000gf3i"	"brookes_duiker:1"
"ACP000gf3j"	""
"ACP000gf3k"	""
"ACP000gf3l"	""
"ACP000gf3n"	""
"ACP000gf3p"	""
"ACP000gf3s"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf3t"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf3u"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000gf3v"	""
"ACP000gf3w"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf3x"	""
"ACP000gf3y"	""
"ACP000gf3z"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf43"	"agedviolet:1;duiker:1"
"ACP000gf45"	""
"ACP000gf46"	""
"ACP000gf47"	""
"ACP000gf48"	""
"ACP000gf49"	""
"ACP000gf4a"	""
"ACP000gf4b"	""
"ACP000gf4w"	"forest_giant_squirrel:1;agedviolet:1;carrying_object:1;squirrel:1"
"ACP000gf4y"	""
"ACP000gf50"	""
"ACP000gf52"	""
"ACP000gf5c"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf5d"	"male:1;leopard_right_side:1;right_side:1;agedviolet:1;leopard:1"
"ACP000gf5e"	"agedviolet:2;mangabey:2;sooty:2"
"ACP000gf5f"	"agedviolet:1;resting:1;leopard:1"
"ACP000gf5g"	"sooty:1;mangabey:1;agedviolet:1"
"ACP000gf5h"	""
"ACP000gf5i"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf5j"	""
"ACP000gf5k"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf5l"	"vocalization:1;sooty:1;mangabey:1;agedviolet:1"
"ACP000gf5m"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf5o"	""
"ACP000gf5p"	""
"ACP000gf5q"	""
"ACP000gf5s"	""
"ACP000gf5t"	""
"ACP000gf5v"	""
"ACP000gf5w"	""
"ACP000gf5y"	""
"ACP000gf5z"	""
"ACP000gf6a"	""
"ACP000gf6b"	""
"ACP000gf6c"	""
"ACP000gf6d"	""
"ACP000gf6e"	"squirrel:1;need_id:1;agedviolet:1"
"ACP000gf6f"	""
"ACP000gf6g"	""
"ACP000gf6h"	""
"ACP000gf6i"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf6j"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf6k"	""
"ACP000gf6l"	""
"ACP000gf6q"	""
"ACP000gf6r"	""
"ACP000gf6s"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf6t"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf6y"	"squirrel:1;agedviolet:1"
"ACP000gf6z"	""
"ACP000gf70"	""
"ACP000gf71"	""
"ACP000gf72"	""
"ACP000gf73"	""
"ACP000gf74"	""
"ACP000gf75"	""
"ACP000gf76"	""
"ACP000gf77"	""
"ACP000gf78"	""
"ACP000gf79"	""
"ACP000gf7a"	"agedviolet:1;jentinks_duiker:1"
"ACP000gf7b"	"agedviolet:1;jentinks_duiker:1"
"ACP000gf7c"	""
"ACP000gf7d"	""
"ACP000gf7h"	"agedviolet:1;small_grey_duiker:1"
"ACP000gf7l"	""
"ACP000gf7o"	""
"ACP000gf7p"	""
"ACP000gf7y"	"agedviolet:1;red_river_hog:1"
"ACP000gf80"	""
"ACP000gf82"	""
"ACP000gf84"	""
"ACP000gf8a"	""
"ACP000gf8b"	""
"ACP000gf8c"	""
"ACP000gf8d"	""
"ACP000gf8e"	""
"ACP000gf8f"	""
"ACP000gf8g"	""
"ACP000gf8h"	""
"ACP000gf8i"	""
"ACP000gf8j"	""
"ACP000gf8k"	""
"ACP000gf8l"	""
"ACP000gf8m"	"duiker:1;yellow_backed:1;agedviolet:1;yellow_backed_duiker:1"
"ACP000gf8n"	""
"ACP000gf8o"	""
"ACP000gf8p"	""
"ACP000gf8q"	""
"ACP000gf8r"	"agedviolet:1;squirrel:1"
"ACP000gf8s"	""
"ACP000gf8t"	""
"ACP000gf8u"	""
"ACP000gf8v"	""
"ACP000gf8w"	""
"ACP000gf8x"	""
"ACP000gf8y"	""
"ACP000gf8z"	""
"ACP000gf90"	""
"ACP000gf91"	""
"ACP000gf92"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000gf93"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf94"	"agedviolet:1;mangabey:1;sooty:1;social_interaction:1"
"ACP000gf95"	""
"ACP000gf96"	"omit:1;non-ape:1;mangabey:1;sooty:1"
"ACP000gf97"	""
"ACP000gf98"	""
"ACP000gf99"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf9a"	""
"ACP000gf9b"	""
"ACP000gf9c"	""
"ACP000gf9d"	""
"ACP000gf9i"	"repeated:1;agedviolet:1;mangabey:1"
"ACP000gf9j"	""
"ACP000gf9k"	""
"ACP000gf9l"	""
"ACP000gf9m"	""
"ACP000gf9n"	"agedviolet:1;mangabey:1"
"ACP000gf9o"	"agedviolet:2;mangabey:2;sooty:1"
"ACP000gf9p"	""
"ACP000gf9q"	""
"ACP000gf9r"	""
"ACP000gf9s"	""
"ACP000gf9t"	""
"ACP000gf9u"	"multispecies:1;agedviolet:1;mona_monkey:1;mangabey:1;sooty:1"
"ACP000gf9v"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf9w"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gf9x"	""
"ACP000gf9y"	"agedviolet:1;mangabey:1;sooty:1;omit:1;non-ape:1"
"ACP000gf9z"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfa0"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfa1"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfa6"	"agedviolet:1;small_grey_duiker:1"
"ACP000gfa7"	""
"ACP000gfa8"	""
"ACP000gfa9"	""
"ACP000gfaa"	""
"ACP000gfab"	""
"ACP000gfac"	""
"ACP000gfad"	""
"ACP000gfae"	"vocalization:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gfaf"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfag"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfah"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfai"	"multispecies:1;small_grey_duiker:1;agedviolet:1;mona_monkey:1"
"ACP000gfaj"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfak"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfal"	""
"ACP000gfam"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfan"	""
"ACP000gfao"	""
"ACP000gfap"	"agedviolet:1;small_grey_duiker:1"
"ACP000gfaq"	"agedviolet:1;small_grey_duiker:1"
"ACP000gfar"	""
"ACP000gfas"	""
"ACP000gfat"	""
"ACP000gfau"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000gfav"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfaw"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfax"	""
"ACP000gfay"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfaz"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb0"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb1"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb2"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb3"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb4"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb5"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb6"	"omit:1;non-ape:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb7"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb8"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfb9"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000gfba"	""
"ACP000gfbb"	"omit:1;non-ape:1;agedviolet:1;squirrel:1"
"ACP000gfbc"	"agedviolet:1;forest_giant_squirrel:1;squirrel:1"
"ACP000gfbd"	""
"ACP000gfbm"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfbn"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfbo"	""
"ACP000gfbp"	""
"ACP000gfbu"	"agedviolet:1;hippo:1"
"ACP000gfbv"	"agedviolet:1;hippo:1"
"ACP000gfbx"	""
"ACP000gfbz"	""
"ACP000gfc3"	""
"ACP000gfc4"	""
"ACP000gfc5"	""
"ACP000gfc6"	""
"ACP000gfc7"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfc8"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfc9"	""
"ACP000gfca"	""
"ACP000gfcb"	"needcid:1;3_chimp:1;2_chimp:1;male:1;juvenile:1;chimp:1;agedviolet:1"
"ACP000gfcc"	"agedviolet:1;needcid:1;1_chimp:1;chimp:1"
"ACP000gfcd"	""
"ACP000gfce"	""
"ACP000gfcf"	""
"ACP000gfcg"	""
"ACP000gfch"	""
"ACP000gfci"	""
"ACP000gfcj"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000gfck"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfcl"	""
"ACP000gfcm"	""
"ACP000gfcn"	"omit:1;non-ape:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gfco"	"agedviolet:3;mangabey:3;sooty:3;omit:1"
"ACP000gfcp"	""
"ACP000gfcq"	""
"ACP000gfda"	""
"ACP000gfdc"	""
"ACP000gfdd"	""
"ACP000gfde"	""
"ACP000gfdj"	"agedviolet:1;brookes_duiker:1"
"ACP000gfdk"	""
"ACP000gfdl"	""
"ACP000gfdm"	""
"ACP000gfdn"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfdo"	"repeat:2;agedviolet:1;mangabey:1;sooty:1"
"ACP000gfdp"	""
"ACP000gfdq"	"carrying_young:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gfdr"	""
"ACP000gfds"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfdt"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfdu"	"omit:1;non-ape:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gfdv"	""
"ACP000gfdw"	""
"ACP000gfdx"	""
"ACP000gfdy"	""
"ACP000gfe3"	""
"ACP000gfe5"	""
"ACP000gfe7"	""
"ACP000gfe9"	""
"ACP000gfeb"	"multispecies:2;agedviolet:2;monkey:1;small_grey_duiker:1;mangabey:1;duiker:1;sooty:1;primate:1"
"ACP000gfec"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfed"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfee"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfef"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfeg"	""
"ACP000gfeh"	""
"ACP000gfei"	""
"ACP000gfej"	""
"ACP000gfel"	"vocalization:1;agedviolet:1;mangabey:1"
"ACP000gfen"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfep"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfer"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfes"	"omit:1;agedviolet:1;mangabey:1;sooty:1"
"ACP000gfet"	"sooty:1;mangabey:1;agedviolet:1;sooty_mangabey:1"
"ACP000gfeu"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfev"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gfew"	""
"ACP000gfex"	""
"ACP000gfey"	"sooty:1;agedviolet:1;mangabey:1"
"ACP000gfez"	""
"ACP000gff0"	""
"ACP000gff1"	""
"ACP000gff2"	""
"ACP000gff3"	""
"ACP000gff4"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gff5"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gff6"	""
"ACP000gff7"	"sooty:1;mangabey:1;agedviolet:1"
"ACP000gff8"	"sooty:1;aged_violet:1;on_ground:1;agedviolet:1;mangabey:1;sooty_mangabey:1"
"ACP000gff9"	"agedviolet:1;mangabey:1;sooty:1"
"ACP000gffa"	"agedviolet:1;mangabey:1;sooty:1"
