"Video.ID"	"Vernacular.Name"	"Species"	"Umbrella.Duiker.Species"	"Umbrella.Species"	"Number.Individuals"
"TaiEast_78_loc79_20140814_PICT0012"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_78_loc79_20140814_PICT0013"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140814_PICT0014"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140814_PICT0015"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140814_PICT0016"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140814_PICT0018"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140814_PICT0019"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_78_loc79_20140814_PICT0020"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140814_PICT0022"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_78_loc79_20140919_PICT0004"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_78_loc79_20140919_PICT0005"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0006"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_78_loc79_20140919_PICT0007"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_78_loc79_20140919_PICT0010"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_78_loc79_20140919_PICT0011"	"UID"	"unidentifiable"	"unidentifiable"	"unidentifiable"	1
"TaiEast_78_loc79_20140919_PICT0013"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_78_loc79_20140919_PICT0014"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0015"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_78_loc79_20140919_PICT0016"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0017"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0019"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0020"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0021"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0022"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0023"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0025"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0027"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_78_loc79_20140919_PICT0028"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_78_loc79_20140919_PICT0029"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_78_loc79_20140919_PICT0031"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_78_loc79_20140919_PICT0032"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0033"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0034"	"Giant_pouched_rat"	"rodent"	"rodent"	"rodent"	1
"TaiEast_78_loc79_20140919_PICT0035"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0041"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0042"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_78_loc79_20140919_PICT0043"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc48_20150213_PICT0010"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc48_20150213_PICT0025"	"Marsh_mongoose"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	3
"TaiEast_79_loc48_20150213_PICT0030"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc48_20150213_PICT0034"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc48_20150213_PICT0040"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc48_20150213_PICT0053"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc48_20150213_PICT0054"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20140814_PICT0005"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0007"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0013"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0015"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0016"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0017"	"Red_river_hog"	"red river hog"	"hog"	"hog"	1
"TaiEast_79_loc51_20140814_PICT0018"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0019"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20140814_PICT0020"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0021"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0022"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0023"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0024"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0026"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0027"	"Red_river_hog"	"red river hog"	"hog"	"hog"	1
"TaiEast_79_loc51_20140814_PICT0028"	"Red_river_hog"	"red river hog"	"hog"	"hog"	1
"TaiEast_79_loc51_20140814_PICT0029"	"Red_river_hog"	"red river hog"	"hog"	"hog"	11
"TaiEast_79_loc51_20140814_PICT0030"	"Red_river_hog"	"red river hog"	"hog"	"hog"	4
"TaiEast_79_loc51_20140814_PICT0031"	"Red_river_hog"	"red river hog"	"hog"	"hog"	4
"TaiEast_79_loc51_20140814_PICT0034"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0035"	"Red_river_hog"	"red river hog"	"hog"	"hog"	1
"TaiEast_79_loc51_20140814_PICT0036"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0037"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0039"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0040"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0041"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20140814_PICT0042"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0043"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0045"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0046"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0048"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0049"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_79_loc51_20140814_PICT0050"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	1
"TaiEast_79_loc51_20140814_PICT0051"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	2
"TaiEast_79_loc51_20140814_PICT0052"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0053"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0054"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	3
"TaiEast_79_loc51_20140814_PICT0055"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0056"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0058"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0059"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0060"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0061"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0064"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0065"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20140814_PICT0066"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20140814_PICT0067"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0068"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0072"	"Bay_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0073"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0074"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20140814_PICT0076"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20140814_PICT0077"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0078"	"Jentinks_duiker"	"Jentink's duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20140814_PICT0079"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20140814_PICT0081"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0006"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0011"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0014"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0017"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0026"	"Squirrel"	"rodent"	"rodent"	"rodent"	1
"TaiEast_79_loc51_20141206_PICT0029"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20141206_PICT0036"	"Bourlons_genet"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	1
"TaiEast_79_loc51_20141206_PICT0042"	"Marsh_mongoose"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	1
"TaiEast_79_loc51_20141206_PICT0043"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0044"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0047"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_79_loc51_20141206_PICT0050"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_79_loc51_20141206_PICT0059"	"African_brush_tailed_porcupine"	"porcupine"	"porcupine"	"porcupine"	1
"TaiEast_79_loc51_20141206_PICT0062"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0077"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0081"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0084"	"Yellow_backed_duiker"	"dark duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_79_loc51_20141206_PICT0092"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_79_loc51_20141206_PICT0094"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140628_EK000007"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140707_EK000006"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140707_EK000008"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140707_EK000009"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140707_EK000010"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140707_EK000011"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140707_EK000012"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140707_EK000013"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140707_EK000015"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000005"	"UID"	"unidentifiable"	"unidentifiable"	"unidentifiable"	1
"TaiEast_8_loc63_20140721_EK000006"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000015"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000016"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000017"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000020"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000023"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000024"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000025"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000026"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000029"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000030"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000031"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000032"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000034"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000035"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000036"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000037"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000038"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000039"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000040"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000043"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000044"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000045"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000047"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000049"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000052"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000053"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000055"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000056"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000058"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000059"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000060"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000062"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000063"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000064"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000066"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000067"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000069"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000070"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000072"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000073"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000075"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000076"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000077"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000078"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000079"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000080"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000081"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000082"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000083"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000087"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140721_EK000090"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140721_EK000091"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000092"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140721_EK000093"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000005"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000006"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000007"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140820_EK000008"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000009"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	3
"TaiEast_8_loc63_20140820_EK000010"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000011"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140820_EK000012"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140820_EK000013"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140820_EK000014"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000015"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	4
"TaiEast_8_loc63_20140820_EK000017"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140820_EK000018"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140820_EK000019"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000020"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140820_EK000021"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140820_EK000022"	"Bourlons_genet"	"other (non-primate)"	"other (non-primate)"	"other (non-primate)"	1
"TaiEast_8_loc63_20140820_EK000023"	"Leopard"	"leopard"	"leopard"	"leopard"	1
"TaiEast_8_loc63_20140820_EK000025"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000026"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140820_EK000032"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20140820_EK000035"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000036"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	4
"TaiEast_8_loc63_20140820_EK000040"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000042"	"Lowes_monkey"	"other (primate)"	"other (primate)"	"other (primate)"	3
"TaiEast_8_loc63_20140820_EK000043"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20140820_EK000044"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
"TaiEast_8_loc63_20140820_EK000045"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141116_EK000004"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141116_EK000005"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141116_EK000006"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141116_EK000009"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141116_EK000010"	"Duiker_sp"	"duiker.sp"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141116_EK000011"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141116_EK000012"	"Western_chimpanzee"	"chimpanzee"	"chimpanzee"	"chimpanzee"	5
"TaiEast_8_loc63_20141116_EK000013"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141116_EK000014"	"Zebra_duiker"	"zebra duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000003"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000003"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000004"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141217_EK000006"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	17
"TaiEast_8_loc63_20141217_EK000007"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141217_EK000008"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141217_EK000010"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	19
"TaiEast_8_loc63_20141217_EK000011"	"Sooty_mangabey"	"other (primate)"	"other (primate)"	"other (primate)"	13
"TaiEast_8_loc63_20141217_EK000012"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000013"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000014"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000015"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141217_EK000016"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141217_EK000017"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141217_EK000018"	"Ogilbys_duiker"	"red duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000020"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000021"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	1
"TaiEast_8_loc63_20141217_EK000022"	"Leopard"	"leopard"	"leopard"	"leopard"	1
"TaiEast_8_loc63_20141217_EK000023"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141217_EK000024"	"blank"	"blank"	"blank"	"blank"	NA
"TaiEast_8_loc63_20141217_EK000025"	"Maxwells_duiker"	"small grey duiker"	"duiker"	"hoofed.animal"	2
