"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Consensus.Type"
"TaiEast_58_loc77_20141213_PICT0617"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0618"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0620"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0622"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0623"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0625"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0627"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0629"	"red duiker"	"red duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_58_loc77_20141213_PICT0630"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0631"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_58_loc77_20141213_PICT0633"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_58_loc77_20141213_PICT0635"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0636"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0637"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0638"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0639"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0640"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20141213_PICT0642"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20150127_PICT0030"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_58_loc77_20150127_PICT0032"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0033"	"leopard"	"leopard"	1	1	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0036"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0037"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0038"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0039"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0040"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0043"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0059"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_58_loc77_20150127_PICT0064"	"hippopotamus"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_59_loc82_20170728_PICT0005"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0006"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0007"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_59_loc82_20170728_PICT0008"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_59_loc82_20170728_PICT0009"	"leopard"	"leopard"	1	1	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0011"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0013"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_59_loc82_20170728_PICT0014"	"red river hog"	"red river hog"	0.625	0.625	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0017"	"red river hog"	"red river hog"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0020"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_59_loc82_20170728_PICT0021"	"red river hog"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_59_loc82_20170728_PICT0022"	"red river hog"	"red duiker"	0.5	0.25	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0024"	"red river hog"	"blank"	NA	NA	"Consensus blank"
"TaiEast_59_loc82_20170728_PICT0026"	"red river hog"	"red river hog"	0.5	0.5	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0027"	"red river hog"	"red river hog"	0.75	0.75	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0030"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_59_loc82_20170728_PICT0033"	"red river hog"	"red river hog"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0034"	"red river hog"	"red river hog"	0.875	0.875	"Consensus reached"
"TaiEast_59_loc82_20170728_PICT0035"	"red river hog"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_59_loc82_20170728_PICT0038"	"leopard"	"leopard"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140628_EK000018"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140723_EK000005"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140723_EK000007"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_6_loc61_20140723_EK000009"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000007"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140819_EK000009"	"rodent"	"rodent"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000010"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140819_EK000011"	"Jentink's duiker"	"Jentink's duiker"	0.583333333333333	0.583333333333333	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000012"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000014"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000015"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000017"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000018"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000019"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000020"	"human"	"human"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140819_EK000024"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140819_EK000026"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140925_EK000003"	"Jentink's duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_6_loc61_20140925_EK000004"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000005"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000006"	"dark duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_6_loc61_20140925_EK000007"	"Jentink's duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000008"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_6_loc61_20140925_EK000018"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000019"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20140925_EK000020"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000021"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000022"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000023"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_6_loc61_20140925_EK000024"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000025"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000026"	"rodent"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000027"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000029"	"small grey duiker"	"red duiker"	0.555555555555556	0.333333333333333	"Consensus reached"
"TaiEast_6_loc61_20140925_EK000030"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20140925_EK000031"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20141115_EK000002"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000004"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000005"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000008"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000009"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000011"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000012"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000014"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20141115_EK000015"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000016"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000018"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000019"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000022"	"porcupine"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20141115_EK000024"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20141115_EK000025"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000026"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000030"	"other (primate)"	"other (primate)"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000034"	"hippopotamus"	"hippopotamus"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000035"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000037"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20141115_EK000039"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000043"	"other (primate)"	"small grey duiker"	0.5	0.25	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000045"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20141115_EK000047"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20141115_EK000048"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000049"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000051"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000052"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000053"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000054"	"other (primate)"	"other (primate)"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000058"	"other (primate)"	"other (primate)"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000059"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000062"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000063"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_6_loc61_20141115_EK000064"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20141115_EK000065"	"other (primate)"	"other (primate)"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_6_loc61_20150120_EK000020"	"other (non-primate)"	"other (non-primate)"	0.7	0.7	"Consensus reached"
"TaiEast_6_loc61_20150120_EK000021"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20150120_EK000032"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_6_loc61_20150120_EK000039"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20150120_EK000044"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_6_loc61_20150120_EK000057"	"red river hog"	"red river hog"	1	1	"Consensus reached"
"TaiEast_6_loc61_20150120_EK000063"	"red river hog"	"red river hog"	1	1	"Consensus reached"
"TaiEast_6_loc61_20150120_EK000064"	"red river hog"	"red river hog"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000005"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000006"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000007"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000008"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000009"	"red duiker"	"red duiker"	0.8	0.8	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000010"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000013"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000015"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000016"	"red duiker"	"small grey duiker"	0.75	0	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000017"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000019"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000020"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000023"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000024"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000025"	"red duiker"	"red duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000026"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000028"	"red duiker"	"red duiker"	0.8	0.8	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000031"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_60_loc97_20140728_EK000033"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000034"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000035"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000039"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000040"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000041"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000042"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000048"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000050"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000051"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000053"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_60_loc97_20140728_EK000054"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_60_loc97_20140728_EK000056"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000058"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000059"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000061"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000066"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000067"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000069"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_60_loc97_20140728_EK000070"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140728_EK000071"	"small grey duiker"	"small grey duiker"	0.6	0.6	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000075"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
"TaiEast_60_loc97_20140728_EK000078"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000004"	"red duiker"	"red duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000005"	"chimpanzee"	"chimpanzee"	0.545454545454545	0.545454545454545	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000006"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000009"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000010"	"red duiker"	"red duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000011"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000012"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000014"	"small grey duiker"	"small grey duiker"	0.7	0.7	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000015"	"red duiker"	"red duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000017"	"red river hog"	"red river hog"	0.75	0.75	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000018"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000019"	"small grey duiker"	"red duiker"	0.6	0.4	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000021"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000023"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000024"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000027"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000028"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000030"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000033"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000037"	"other (non-primate)"	"other (non-primate)"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000041"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000042"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000043"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000046"	"other (primate)"	"other (primate)"	0.7	0.7	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000048"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000054"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000056"	"chimpanzee"	"chimpanzee"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000058"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000059"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000060"	"red duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000061"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000062"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000063"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000064"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000065"	"red duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_60_loc97_20140929_EK000066"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000068"	"small grey duiker"	"small grey duiker"	0.833333333333333	0.833333333333333	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000070"	"red duiker"	"red duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000072"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000074"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000075"	"zebra duiker"	"zebra duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000076"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000077"	"chimpanzee"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000078"	"small grey duiker"	"small grey duiker"	0.875	0.875	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000081"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000082"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000083"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000084"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000087"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000092"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000093"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000095"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000098"	"small grey duiker"	"small grey duiker"	0.75	0.75	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000102"	"small grey duiker"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20140929_EK000103"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000104"	"small grey duiker"	"small grey duiker"	0.5	0.5	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000105"	"rodent"	"rodent"	1	1	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000108"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000111"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000112"	"small grey duiker"	"small grey duiker"	0.636363636363636	0.636363636363636	"Consensus reached"
"TaiEast_60_loc97_20140929_EK000113"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20141213_EK000025"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_60_loc97_20141213_EK000030"	"small grey duiker"	"small grey duiker"	0.857142857142857	0.857142857142857	"Consensus reached"
"TaiEast_60_loc97_20141213_EK000032"	"small grey duiker"	"small grey duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
"TaiEast_60_loc97_20141213_EK000037"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_60_loc97_20141213_EK000046"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20141213_EK000049"	"small grey duiker"	"no consensus"	NA	NA	"All nonblank clips are nonconsensus"
"TaiEast_60_loc97_20141213_EK000061"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_60_loc97_20141213_EK000063"	"rodent"	"rodent"	0.5	0.5	"Consensus reached"
"TaiEast_60_loc97_20141213_EK000067"	"small grey duiker"	"small grey duiker"	0.8	0.8	"Consensus reached"
"TaiEast_60_loc97_20141213_EK000073"	"small grey duiker"	"small grey duiker"	0.714285714285714	0.714285714285714	"Consensus reached"
"TaiEast_60_loc97_20141213_EK000077"	"small grey duiker"	"small grey duiker"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000006"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000007"	"small grey duiker"	"small grey duiker"	0.666666666666667	0.666666666666667	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000008"	"red river hog"	"warthog"	0.625	0.375	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000009"	"red river hog"	"red river hog"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000010"	"red river hog"	"red river hog"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000011"	"red river hog"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000012"	"red river hog"	"red river hog"	0.75	0.75	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000013"	"red river hog"	"red river hog"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000014"	"other (primate)"	"other (primate)"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000015"	"blank"	"blank"	NA	NA	"Consensus blank"
"TaiEast_61_loc104_20140728_EK000016"	"red duiker"	"red duiker"	0.875	0.875	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000017"	"small grey duiker"	"small grey duiker"	0.571428571428571	0.571428571428571	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000018"	"red river hog"	"red river hog"	1	1	"Consensus reached"
"TaiEast_61_loc104_20140728_EK000019"	"red duiker"	"red duiker"	0.777777777777778	0.777777777777778	"Consensus reached"
