"Clip.ID"	"Video.ID"	"PE.Species"	"Consensus.Species"	"Consensus.Prop"	"Prop.Agreement"	"Number.Blanks"	"Number.Nonblanks"
"ACP000e1ep"	"TaiEast_64_loc49_20141206_EK000016"	"duiker"	"blank"	1	0	3	0
"ACP000e1fz"	"TaiEast_64_loc49_20141206_EK000014"	"duiker"	"blank"	1	0	3	0
"ACP000e1g0"	"TaiEast_64_loc49_20141206_EK000014"	"duiker"	"blank"	1	0	3	0
"ACP000e1g1"	"TaiEast_64_loc49_20141206_EK000014"	"duiker"	"blank"	1	0	3	0
"ACP000e1g2"	"TaiEast_64_loc49_20141206_EK000014"	"duiker"	"presence undetermined"	NA	NA	14	1
"ACP000e1gk"	"TaiEast_64_loc49_20141206_EK000038"	"leopard"	"leopard"	1	1	0	7
"ACP000e1gm"	"TaiEast_64_loc49_20141206_EK000038"	"leopard"	"no consensus"	NA	NA	8	7
"ACP000e1go"	"TaiEast_64_loc49_20141206_EK000038"	"leopard"	"blank"	1	0	3	0
"ACP000e1gq"	"TaiEast_64_loc49_20141206_EK000038"	"leopard"	"blank"	1	0	3	0
"ACP000e1hj"	"TaiEast_64_loc49_20141206_EK000007"	"blank"	"blank"	1	1	3	0
"ACP000e1hk"	"TaiEast_64_loc49_20141206_EK000007"	"blank"	"blank"	1	1	3	0
"ACP000e1hm"	"TaiEast_64_loc49_20141206_EK000007"	"blank"	"presence undetermined"	NA	NA	11	1
"ACP000e1ho"	"TaiEast_64_loc49_20141206_EK000007"	"blank"	"blank"	1	1	3	0
"ACP000e1hr"	"TaiEast_64_loc49_20141206_EK000039"	"duiker"	"duiker"	1	1	7	7
"ACP000e1hs"	"TaiEast_64_loc49_20141206_EK000039"	"duiker"	"blank"	1	0	3	0
"ACP000e1hu"	"TaiEast_64_loc49_20141206_EK000039"	"duiker"	"blank"	1	0	3	0
"ACP000e1hw"	"TaiEast_64_loc49_20141206_EK000039"	"duiker"	"blank"	1	0	3	0
"ACP000e1in"	"TaiEast_64_loc49_20141206_EK000026"	"blank"	"blank"	1	1	3	0
"ACP000e1io"	"TaiEast_64_loc49_20141206_EK000026"	"blank"	"blank"	1	1	3	0
"ACP000e1ip"	"TaiEast_64_loc49_20141206_EK000026"	"blank"	"blank"	1	1	3	0
"ACP000e1iq"	"TaiEast_64_loc49_20141206_EK000026"	"blank"	"blank"	1	1	3	0
"ACP000e1jf"	"TaiEast_64_loc49_20141206_EK000055"	"duiker"	"duiker"	1	1	5	9
"ACP000e1jg"	"TaiEast_64_loc49_20141206_EK000055"	"duiker"	"blank"	1	0	3	0
"ACP000e1jh"	"TaiEast_64_loc49_20141206_EK000055"	"duiker"	"blank"	1	0	3	0
"ACP000e1ji"	"TaiEast_64_loc49_20141206_EK000055"	"duiker"	"blank"	1	0	3	0
"ACP000e1kn"	"TaiEast_56_loc96_20150130_PICT0016"	"duiker"	"duiker"	0.636363636363636	0.636363636363636	2	11
"ACP000e1ko"	"TaiEast_56_loc96_20150130_PICT0016"	"duiker"	"blank"	1	0	3	0
"ACP000e1kq"	"TaiEast_56_loc96_20150130_PICT0016"	"duiker"	"presence undetermined"	NA	NA	14	1
"ACP000e1ks"	"TaiEast_56_loc96_20150130_PICT0016"	"duiker"	"blank"	1	0	3	0
"ACP000e1kv"	"TaiEast_56_loc96_20150130_PICT0062"	"duiker"	"duiker"	1	1	0	11
"ACP000e1kw"	"TaiEast_56_loc96_20150130_PICT0062"	"duiker"	"duiker"	1	1	6	9
"ACP000e1kx"	"TaiEast_56_loc96_20150130_PICT0062"	"duiker"	"duiker"	1	1	6	9
"ACP000e1ky"	"TaiEast_56_loc96_20150130_PICT0062"	"duiker"	"blank"	1	0	3	0
"ACP000e1lb"	"TaiEast_56_loc96_20150130_PICT0078"	"duiker"	"duiker"	0.8	0.8	4	10
"ACP000e1lc"	"TaiEast_56_loc96_20150130_PICT0078"	"duiker"	"blank"	1	0	3	0
"ACP000e1ld"	"TaiEast_56_loc96_20150130_PICT0078"	"duiker"	"blank"	1	0	3	0
"ACP000e1le"	"TaiEast_56_loc96_20150130_PICT0078"	"duiker"	"blank"	1	0	3	0
"ACP000e1m7"	"TaiEast_56_loc96_20150130_PICT0106"	"duiker"	"duiker"	0.75	0.75	7	8
"ACP000e1m8"	"TaiEast_56_loc96_20150130_PICT0106"	"duiker"	"blank"	1	0	3	0
"ACP000e1m9"	"TaiEast_56_loc96_20150130_PICT0106"	"duiker"	"blank"	1	0	3	0
"ACP000e1ma"	"TaiEast_56_loc96_20150130_PICT0106"	"duiker"	"blank"	1	0	3	0
"ACP000e1mn"	"TaiEast_56_loc96_20150130_PICT0159"	"duiker"	"duiker"	1	1	6	9
"ACP000e1mo"	"TaiEast_56_loc96_20150130_PICT0159"	"duiker"	"duiker"	1	1	6	8
"ACP000e1mp"	"TaiEast_56_loc96_20150130_PICT0159"	"duiker"	"duiker"	1	1	10	5
"ACP000e1mq"	"TaiEast_56_loc96_20150130_PICT0159"	"duiker"	"blank"	1	0	3	0
"ACP000e1o7"	"TaiEast_56_loc96_20150130_PICT0072"	"duiker"	"duiker"	1	1	4	11
"ACP000e1o8"	"TaiEast_56_loc96_20150130_PICT0072"	"duiker"	"blank"	1	0	3	0
"ACP000e1oa"	"TaiEast_56_loc96_20150130_PICT0072"	"duiker"	"blank"	1	0	3	0
"ACP000e1oc"	"TaiEast_56_loc96_20150130_PICT0072"	"duiker"	"blank"	1	0	3	0
"ACP000e1qp"	"TaiEast_56_loc96_20150130_PICT0046"	"hoofed.animal"	"blank"	1	0	3	0
"ACP000e1qr"	"TaiEast_56_loc96_20150130_PICT0046"	"hoofed.animal"	"blank"	1	0	3	0
"ACP000e1qt"	"TaiEast_56_loc96_20150130_PICT0046"	"hoofed.animal"	"duiker"	0.857142857142857	0	7	7
"ACP000e1qu"	"TaiEast_56_loc96_20150130_PICT0046"	"hoofed.animal"	"blank"	1	0	3	0
"ACP000e1t9"	"TaiEast_56_loc96_20150130_PICT0160"	"duiker"	"duiker"	0.875	0.875	4	8
"ACP000e1ta"	"TaiEast_56_loc96_20150130_PICT0160"	"duiker"	"duiker"	0.8	0.8	10	5
"ACP000e1tb"	"TaiEast_56_loc96_20150130_PICT0160"	"duiker"	"blank"	1	0	3	0
"ACP000e1tc"	"TaiEast_56_loc96_20150130_PICT0160"	"duiker"	"blank"	1	0	3	0
"ACP000e1tx"	"TaiEast_56_loc96_20150130_PICT0141"	"duiker"	"duiker"	0.625	0.625	7	8
"ACP000e1ty"	"TaiEast_56_loc96_20150130_PICT0141"	"duiker"	"blank"	1	0	3	0
"ACP000e1tz"	"TaiEast_56_loc96_20150130_PICT0141"	"duiker"	"blank"	1	0	3	0
"ACP000e1u0"	"TaiEast_56_loc96_20150130_PICT0141"	"duiker"	"duiker"	0.5	0.5	11	4
"ACP000e1ul"	"TaiEast_56_loc96_20150130_PICT0156"	"duiker"	"duiker"	0.916666666666667	0.916666666666667	2	12
"ACP000e1um"	"TaiEast_56_loc96_20150130_PICT0156"	"duiker"	"duiker"	1	1	4	10
"ACP000e1un"	"TaiEast_56_loc96_20150130_PICT0156"	"duiker"	"blank"	1	0	3	0
"ACP000e1uo"	"TaiEast_56_loc96_20150130_PICT0156"	"duiker"	"presence undetermined"	NA	NA	14	1
"ACP000e1vl"	"TaiEast_56_loc96_20150130_PICT0034"	"porcupine"	"porcupine"	0.5	0.5	3	12
"ACP000e1vm"	"TaiEast_56_loc96_20150130_PICT0034"	"porcupine"	"blank"	1	0	3	0
"ACP000e1vn"	"TaiEast_56_loc96_20150130_PICT0034"	"porcupine"	"blank"	1	0	3	0
"ACP000e1vo"	"TaiEast_56_loc96_20150130_PICT0034"	"porcupine"	"blank"	1	0	3	0
"ACP000e1xj"	"TaiEast_56_loc96_20150130_PICT0029"	"blank"	"blank"	1	1	3	0
"ACP000e1xl"	"TaiEast_56_loc96_20150130_PICT0029"	"blank"	"blank"	1	1	3	0
"ACP000e1xn"	"TaiEast_56_loc96_20150130_PICT0029"	"blank"	"blank"	1	1	3	0
"ACP000e1xo"	"TaiEast_56_loc96_20150130_PICT0029"	"blank"	"blank"	1	1	3	0
"ACP000e1xt"	"TaiEast_56_loc96_20150130_PICT0158"	"duiker"	"duiker"	0.777777777777778	0.777777777777778	4	9
"ACP000e1xv"	"TaiEast_56_loc96_20150130_PICT0158"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	9	6
"ACP000e1xx"	"TaiEast_56_loc96_20150130_PICT0158"	"duiker"	"blank"	1	0	3	0
"ACP000e1y0"	"TaiEast_56_loc96_20150130_PICT0158"	"duiker"	"blank"	1	0	3	0
"ACP000e209"	"TaiEast_56_loc96_20150130_PICT0054"	"porcupine"	"other (non-primate)"	0.6	0.2	6	10
"ACP000e20a"	"TaiEast_56_loc96_20150130_PICT0054"	"porcupine"	"blank"	1	0	3	0
"ACP000e20b"	"TaiEast_56_loc96_20150130_PICT0054"	"porcupine"	"blank"	1	0	3	0
"ACP000e20c"	"TaiEast_56_loc96_20150130_PICT0054"	"porcupine"	"blank"	1	0	3	0
"ACP000e21a"	"TaiEast_56_loc96_20150130_PICT0143"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	5	9
"ACP000e21c"	"TaiEast_56_loc96_20150130_PICT0143"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000e21f"	"TaiEast_56_loc96_20150130_PICT0143"	"duiker"	"duiker"	0.833333333333333	0.833333333333333	9	6
"ACP000e21j"	"TaiEast_56_loc96_20150130_PICT0143"	"duiker"	"duiker"	0.75	0.75	5	8
"ACP000e21x"	"TaiEast_56_loc96_20150130_PICT0116"	"hoofed.animal"	"duiker"	0.888888888888889	0	5	9
"ACP000e21y"	"TaiEast_56_loc96_20150130_PICT0116"	"hoofed.animal"	"presence undetermined"	NA	NA	10	1
"ACP000e220"	"TaiEast_56_loc96_20150130_PICT0116"	"hoofed.animal"	"blank"	1	0	3	0
"ACP000e222"	"TaiEast_56_loc96_20150130_PICT0116"	"hoofed.animal"	"blank"	1	0	3	0
"ACP000e22l"	"TaiEast_41_loc106_20141218_PICT0164"	"blank"	"blank"	1	1	3	0
"ACP000e22m"	"TaiEast_41_loc106_20141218_PICT0164"	"blank"	"blank"	1	1	3	0
"ACP000e22n"	"TaiEast_41_loc106_20141218_PICT0164"	"blank"	"blank"	1	1	3	0
"ACP000e22o"	"TaiEast_41_loc106_20141218_PICT0164"	"blank"	"blank"	1	1	3	0
"ACP000e23h"	"TaiEast_41_loc106_20141218_PICT0145"	"other (primate)"	"other (primate)"	1	1	6	7
"ACP000e23i"	"TaiEast_41_loc106_20141218_PICT0145"	"other (primate)"	"other (primate)"	1	1	1	7
"ACP000e23j"	"TaiEast_41_loc106_20141218_PICT0145"	"other (primate)"	"other (primate)"	0.875	0.875	4	8
"ACP000e23k"	"TaiEast_41_loc106_20141218_PICT0145"	"other (primate)"	"blank"	1	0	3	0
"ACP000e259"	"TaiEast_41_loc106_20141218_PICT0023"	"bird"	"bird"	1	1	4	7
"ACP000e25a"	"TaiEast_41_loc106_20141218_PICT0023"	"bird"	"blank"	1	0	3	0
"ACP000e25b"	"TaiEast_41_loc106_20141218_PICT0023"	"bird"	"blank"	1	0	3	0
"ACP000e25c"	"TaiEast_41_loc106_20141218_PICT0023"	"bird"	"blank"	1	0	3	0
"ACP000e25d"	"TaiEast_41_loc106_20141218_PICT0106"	"rodent"	"rodent"	0.857142857142857	0.857142857142857	8	7
"ACP000e25e"	"TaiEast_41_loc106_20141218_PICT0106"	"rodent"	"blank"	1	0	3	0
"ACP000e25f"	"TaiEast_41_loc106_20141218_PICT0106"	"rodent"	"blank"	1	0	3	0
"ACP000e25g"	"TaiEast_41_loc106_20141218_PICT0106"	"rodent"	"blank"	1	0	3	0
"ACP000e26l"	"TaiEast_41_loc106_20141218_PICT0084"	"other (primate)"	"other (primate)"	0.875	0.875	1	8
"ACP000e26m"	"TaiEast_41_loc106_20141218_PICT0084"	"other (primate)"	"other (primate)"	1	1	2	7
"ACP000e26o"	"TaiEast_41_loc106_20141218_PICT0084"	"other (primate)"	"other (primate)"	1	1	2	7
"ACP000e26q"	"TaiEast_41_loc106_20141218_PICT0084"	"other (primate)"	"other (primate)"	0.857142857142857	0.857142857142857	1	7
"ACP000e26t"	"TaiEast_41_loc106_20141218_PICT0081"	"blank"	"blank"	1	1	3	0
"ACP000e26u"	"TaiEast_41_loc106_20141218_PICT0081"	"blank"	"blank"	1	1	3	0
"ACP000e26v"	"TaiEast_41_loc106_20141218_PICT0081"	"blank"	"blank"	1	1	3	0
"ACP000e26w"	"TaiEast_41_loc106_20141218_PICT0081"	"blank"	"blank"	1	1	3	0
"ACP000e27t"	"TaiEast_41_loc106_20141218_PICT0027"	"rodent"	"blank"	1	0	3	0
"ACP000e27u"	"TaiEast_41_loc106_20141218_PICT0027"	"rodent"	"rodent"	1	1	9	4
"ACP000e27v"	"TaiEast_41_loc106_20141218_PICT0027"	"rodent"	"rodent"	1	1	5	7
"ACP000e27w"	"TaiEast_41_loc106_20141218_PICT0027"	"rodent"	"presence undetermined"	NA	NA	11	3
"ACP000e2ax"	"TaiEast_41_loc106_20141218_PICT0014"	"blank"	"blank"	1	1	3	0
"ACP000e2az"	"TaiEast_41_loc106_20141218_PICT0014"	"blank"	"blank"	1	1	3	0
"ACP000e2b1"	"TaiEast_41_loc106_20141218_PICT0014"	"blank"	"blank"	1	1	3	0
"ACP000e2b3"	"TaiEast_41_loc106_20141218_PICT0014"	"blank"	"blank"	1	1	3	0
"ACP000e2bt"	"TaiEast_41_loc106_20141218_PICT0097"	"blank"	"blank"	1	1	3	0
"ACP000e2bw"	"TaiEast_41_loc106_20141218_PICT0097"	"blank"	"blank"	1	1	3	0
"ACP000e2bz"	"TaiEast_41_loc106_20141218_PICT0097"	"blank"	"blank"	1	1	3	0
"ACP000e2c2"	"TaiEast_41_loc106_20141218_PICT0097"	"blank"	"blank"	1	1	3	0
"ACP000e2dh"	"TaiEast_41_loc106_20141218_PICT0140"	"blank"	"blank"	1	1	3	0
"ACP000e2di"	"TaiEast_41_loc106_20141218_PICT0140"	"blank"	"blank"	1	1	3	0
"ACP000e2dj"	"TaiEast_41_loc106_20141218_PICT0140"	"blank"	"blank"	1	1	3	0
"ACP000e2dk"	"TaiEast_41_loc106_20141218_PICT0140"	"blank"	"blank"	1	1	3	0
"ACP000e2eh"	"TaiEast_41_loc106_20141218_PICT0090"	"bird"	"bird"	0.666666666666667	0.666666666666667	0	9
"ACP000e2ei"	"TaiEast_41_loc106_20141218_PICT0090"	"bird"	"blank"	1	0	3	0
"ACP000e2ej"	"TaiEast_41_loc106_20141218_PICT0090"	"bird"	"blank"	1	0	3	0
"ACP000e2ek"	"TaiEast_41_loc106_20141218_PICT0090"	"bird"	"bird"	0.777777777777778	0.777777777777778	3	9
"ACP000e2ex"	"TaiEast_41_loc106_20141218_PICT0034"	"blank"	"blank"	1	1	3	0
"ACP000e2ey"	"TaiEast_41_loc106_20141218_PICT0034"	"blank"	"blank"	1	1	3	0
"ACP000e2f0"	"TaiEast_41_loc106_20141218_PICT0034"	"blank"	"blank"	1	1	3	0
"ACP000e2f4"	"TaiEast_41_loc106_20141218_PICT0034"	"blank"	"blank"	1	1	3	0
"ACP000e2fl"	"TaiEast_41_loc106_20141218_PICT0026"	"other (non-primate)"	"other (non-primate)"	0.571428571428571	0.571428571428571	8	7
"ACP000e2fm"	"TaiEast_41_loc106_20141218_PICT0026"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000e2fn"	"TaiEast_41_loc106_20141218_PICT0026"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000e2fo"	"TaiEast_41_loc106_20141218_PICT0026"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000e2fp"	"TaiEast_41_loc106_20141218_PICT0129"	"other (non-primate)"	"other (non-primate)"	0.857142857142857	0.857142857142857	3	7
"ACP000e2fq"	"TaiEast_41_loc106_20141218_PICT0129"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000e2fr"	"TaiEast_41_loc106_20141218_PICT0129"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000e2fs"	"TaiEast_41_loc106_20141218_PICT0129"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000e2g5"	"TaiEast_41_loc106_20141218_PICT0048"	"other (non-primate)"	"no consensus"	NA	NA	3	12
"ACP000e2g6"	"TaiEast_41_loc106_20141218_PICT0048"	"other (non-primate)"	"other (non-primate)"	0.875	0.875	2	8
"ACP000e2g7"	"TaiEast_41_loc106_20141218_PICT0048"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000e2g8"	"TaiEast_41_loc106_20141218_PICT0048"	"other (non-primate)"	"blank"	1	0	3	0
"ACP000e2ga"	"TaiEast_41_loc106_20141218_PICT0068"	"blank"	"blank"	1	1	3	0
"ACP000e2gc"	"TaiEast_41_loc106_20141218_PICT0068"	"blank"	"blank"	1	1	3	0
"ACP000e2ge"	"TaiEast_41_loc106_20141218_PICT0068"	"blank"	"blank"	1	1	3	0
"ACP000e2gg"	"TaiEast_41_loc106_20141218_PICT0068"	"blank"	"blank"	1	1	3	0
"ACP000e2gx"	"TaiEast_41_loc106_20141218_PICT0161"	"rodent"	"rodent"	0.875	0.875	7	8
"ACP000e2gz"	"TaiEast_41_loc106_20141218_PICT0161"	"rodent"	"blank"	1	0	3	0
"ACP000e2h1"	"TaiEast_41_loc106_20141218_PICT0161"	"rodent"	"blank"	1	0	3	0
"ACP000e2h3"	"TaiEast_41_loc106_20141218_PICT0161"	"rodent"	"blank"	1	0	3	0
"ACP000e2ht"	"TaiEast_41_loc106_20141218_PICT0009"	"rodent"	"rodent"	1	1	5	6
"ACP000e2hu"	"TaiEast_41_loc106_20141218_PICT0009"	"rodent"	"presence undetermined"	NA	NA	12	3
"ACP000e2hv"	"TaiEast_41_loc106_20141218_PICT0009"	"rodent"	"rodent"	0.6	0.6	10	5
"ACP000e2hw"	"TaiEast_41_loc106_20141218_PICT0009"	"rodent"	"presence undetermined"	NA	NA	12	2
"ACP000e2il"	"TaiEast_41_loc106_20141218_PICT0124"	"rodent"	"blank"	1	0	3	0
"ACP000e2im"	"TaiEast_41_loc106_20141218_PICT0124"	"rodent"	"rodent"	0.5	0.5	11	4
"ACP000e2in"	"TaiEast_41_loc106_20141218_PICT0124"	"rodent"	"rodent"	0.5	0.5	11	4
"ACP000e2io"	"TaiEast_41_loc106_20141218_PICT0124"	"rodent"	"blank"	1	0	3	0
"ACP000e2is"	"TaiEast_41_loc106_20141218_PICT0173"	"blank"	"blank"	1	1	3	0
"ACP000e2iu"	"TaiEast_41_loc106_20141218_PICT0173"	"blank"	"blank"	1	1	3	0
"ACP000e2iv"	"TaiEast_41_loc106_20141218_PICT0173"	"blank"	"blank"	1	1	3	0
"ACP000e2iw"	"TaiEast_41_loc106_20141218_PICT0173"	"blank"	"blank"	1	1	3	0
"ACP000e2jh"	"TaiEast_41_loc106_20141218_PICT0167"	"blank"	"presence undetermined"	NA	NA	13	1
"ACP000e2ji"	"TaiEast_41_loc106_20141218_PICT0167"	"blank"	"blank"	1	1	3	0
"ACP000e2jk"	"TaiEast_41_loc106_20141218_PICT0167"	"blank"	"presence undetermined"	NA	NA	14	1
"ACP000e2jn"	"TaiEast_41_loc106_20141218_PICT0167"	"blank"	"blank"	1	1	3	0
"ACP000e2kh"	"TaiEast_41_loc106_20141218_PICT0055"	"blank"	"blank"	1	1	3	0
"ACP000e2kk"	"TaiEast_41_loc106_20141218_PICT0055"	"blank"	"blank"	1	1	3	0
"ACP000e2kn"	"TaiEast_41_loc106_20141218_PICT0055"	"blank"	"blank"	1	1	3	0
"ACP000e2ko"	"TaiEast_41_loc106_20141218_PICT0055"	"blank"	"blank"	1	1	3	0
"ACP000e2qx"	"TaiEast_25_loc23_20150225_PICT0026"	"duiker"	"duiker"	0.857142857142857	0.857142857142857	8	7
"ACP000e2qy"	"TaiEast_25_loc23_20150225_PICT0026"	"duiker"	"blank"	1	0	3	0
"ACP000e2qz"	"TaiEast_25_loc23_20150225_PICT0026"	"duiker"	"blank"	1	0	3	0
"ACP000e2r0"	"TaiEast_25_loc23_20150225_PICT0026"	"duiker"	"blank"	1	0	4	0
"ACP000e2sh"	"TaiEast_25_loc23_20150225_PICT0015"	"duiker"	"duiker"	0.7	0.7	4	10
"ACP000e2si"	"TaiEast_25_loc23_20150225_PICT0015"	"duiker"	"duiker"	0.75	0.75	7	8
"ACP000e2sj"	"TaiEast_25_loc23_20150225_PICT0015"	"duiker"	"duiker"	0.727272727272727	0.727272727272727	4	11
"ACP000e2sl"	"TaiEast_25_loc23_20150225_PICT0015"	"duiker"	"duiker"	0.875	0.875	2	8
"ACP000e2sm"	"TaiEast_25_loc23_20150225_PICT0005"	"duiker"	"presence undetermined"	NA	NA	12	3
"ACP000e2so"	"TaiEast_25_loc23_20150225_PICT0005"	"duiker"	"blank"	1	0	3	0
"ACP000e2sq"	"TaiEast_25_loc23_20150225_PICT0005"	"duiker"	"blank"	1	0	3	0
"ACP000e2ss"	"TaiEast_25_loc23_20150225_PICT0005"	"duiker"	"blank"	1	0	3	0
"ACP000e2th"	"TaiEast_47_loc12_20150119_PICT0016"	"duiker"	"duiker"	0.727272727272727	0.727272727272727	1	11
"ACP000e2ti"	"TaiEast_47_loc12_20150119_PICT0016"	"duiker"	"duiker"	1	1	0	7
"ACP000e2tk"	"TaiEast_47_loc12_20150119_PICT0016"	"duiker"	"duiker"	0.923076923076923	0.923076923076923	2	13
"ACP000e2tm"	"TaiEast_47_loc12_20150119_PICT0016"	"duiker"	"duiker"	0.777777777777778	0.777777777777778	4	9
"ACP000e2u5"	"TaiEast_47_loc12_20150119_PICT0020"	"duiker"	"duiker"	1	1	3	6
"ACP000e2u6"	"TaiEast_47_loc12_20150119_PICT0020"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000e2u7"	"TaiEast_47_loc12_20150119_PICT0020"	"duiker"	"blank"	1	0	3	0
"ACP000e2u8"	"TaiEast_47_loc12_20150119_PICT0020"	"duiker"	"blank"	1	0	3	0
"ACP000e2v6"	"TaiEast_47_loc12_20150119_PICT0100"	"blank"	"blank"	1	1	3	0
"ACP000e2v8"	"TaiEast_47_loc12_20150119_PICT0100"	"blank"	"blank"	1	1	3	0
"ACP000e2vb"	"TaiEast_47_loc12_20150119_PICT0100"	"blank"	"blank"	1	1	3	0
"ACP000e2ve"	"TaiEast_47_loc12_20150119_PICT0100"	"blank"	"blank"	1	1	3	0
"ACP000e2vh"	"TaiEast_47_loc12_20150119_PICT0079"	"duiker"	"duiker"	0.9	0.9	5	10
"ACP000e2vi"	"TaiEast_47_loc12_20150119_PICT0079"	"duiker"	"blank"	1	0	3	0
"ACP000e2vj"	"TaiEast_47_loc12_20150119_PICT0079"	"duiker"	"blank"	1	0	3	0
"ACP000e2vk"	"TaiEast_47_loc12_20150119_PICT0079"	"duiker"	"blank"	1	0	3	0
"ACP000e2vl"	"TaiEast_47_loc12_20150119_PICT0013"	"duiker"	"presence undetermined"	NA	NA	13	1
"ACP000e2vm"	"TaiEast_47_loc12_20150119_PICT0013"	"duiker"	"blank"	1	0	3	0
"ACP000e2vn"	"TaiEast_47_loc12_20150119_PICT0013"	"duiker"	"blank"	1	0	3	0
"ACP000e2vo"	"TaiEast_47_loc12_20150119_PICT0013"	"duiker"	"blank"	1	0	3	0
"ACP000e2w1"	"TaiEast_47_loc12_20150119_PICT0084"	"duiker"	"duiker"	1	1	1	6
"ACP000e2w2"	"TaiEast_47_loc12_20150119_PICT0084"	"duiker"	"duiker"	0.9	0.9	2	10
"ACP000e2w3"	"TaiEast_47_loc12_20150119_PICT0084"	"duiker"	"duiker"	1	1	2	10
"ACP000e2w4"	"TaiEast_47_loc12_20150119_PICT0084"	"duiker"	"blank"	1	0	3	0
"ACP000e2wk"	"TaiEast_47_loc12_20150119_PICT0091"	"duiker"	"duiker"	0.642857142857143	0.642857142857143	2	14
"ACP000e2wm"	"TaiEast_47_loc12_20150119_PICT0091"	"duiker"	"duiker"	0.888888888888889	0.888888888888889	5	9
"ACP000e2wo"	"TaiEast_47_loc12_20150119_PICT0091"	"duiker"	"duiker"	0.9	0.9	3	10
"ACP000e2wq"	"TaiEast_47_loc12_20150119_PICT0091"	"duiker"	"blank"	1	0	3	0
"ACP000e2zp"	"TaiEast_47_loc12_20150119_PICT0097"	"duiker"	"duiker"	0.8	0.8	6	5
"ACP000e2zq"	"TaiEast_47_loc12_20150119_PICT0097"	"duiker"	"blank"	1	0	3	0
"ACP000e2zr"	"TaiEast_47_loc12_20150119_PICT0097"	"duiker"	"blank"	1	0	3	0
"ACP000e2zs"	"TaiEast_47_loc12_20150119_PICT0097"	"duiker"	"blank"	1	0	3	0
"ACP000e305"	"TaiEast_47_loc12_20150119_PICT0037"	"duiker"	"duiker"	0.818181818181818	0.818181818181818	3	11
"ACP000e306"	"TaiEast_47_loc12_20150119_PICT0037"	"duiker"	"duiker"	0.909090909090909	0.909090909090909	4	11
"ACP000e307"	"TaiEast_47_loc12_20150119_PICT0037"	"duiker"	"duiker"	0.875	0.875	7	8
"ACP000e308"	"TaiEast_47_loc12_20150119_PICT0037"	"duiker"	"duiker"	0.785714285714286	0.785714285714286	1	14
"ACP000e311"	"TaiEast_47_loc12_20150119_PICT0034"	"duiker"	"duiker"	0.8	0.8	2	10
"ACP000e312"	"TaiEast_47_loc12_20150119_PICT0034"	"duiker"	"duiker"	0.75	0.75	7	8
"ACP000e313"	"TaiEast_47_loc12_20150119_PICT0034"	"duiker"	"blank"	1	0	3	0
"ACP000e314"	"TaiEast_47_loc12_20150119_PICT0034"	"duiker"	"blank"	1	0	3	0
"ACP000e32m"	"TaiEast_47_loc12_20150119_PICT0018"	"duiker"	"duiker"	1	1	0	9
"ACP000e32o"	"TaiEast_47_loc12_20150119_PICT0018"	"duiker"	"blank"	1	0	3	0
"ACP000e32q"	"TaiEast_47_loc12_20150119_PICT0018"	"duiker"	"bird"	1	0	9	6
"ACP000e32s"	"TaiEast_47_loc12_20150119_PICT0018"	"duiker"	"bird"	1	0	1	6
"ACP000e32t"	"TaiEast_47_loc12_20150119_PICT0021"	"duiker"	"duiker"	0.769230769230769	0.769230769230769	2	13
"ACP000e32u"	"TaiEast_47_loc12_20150119_PICT0021"	"duiker"	"blank"	1	0	3	0
"ACP000e32v"	"TaiEast_47_loc12_20150119_PICT0021"	"duiker"	"blank"	1	0	3	0
"ACP000e32w"	"TaiEast_47_loc12_20150119_PICT0021"	"duiker"	"blank"	1	0	3	0
"ACP000e339"	"TaiEast_47_loc12_20150119_PICT0007"	"blank"	"blank"	1	1	3	0
"ACP000e33a"	"TaiEast_47_loc12_20150119_PICT0007"	"blank"	"blank"	1	1	3	0
"ACP000e33b"	"TaiEast_47_loc12_20150119_PICT0007"	"blank"	"blank"	1	1	3	0
"ACP000e33c"	"TaiEast_47_loc12_20150119_PICT0007"	"blank"	"blank"	1	1	3	0
"ACP000e33x"	"TaiEast_47_loc12_20150119_PICT0011"	"duiker"	"duiker"	0.875	0.875	1	8
"ACP000e33y"	"TaiEast_47_loc12_20150119_PICT0011"	"duiker"	"duiker"	0.846153846153846	0.846153846153846	2	13
"ACP000e33z"	"TaiEast_47_loc12_20150119_PICT0011"	"duiker"	"duiker"	1	1	1	7
"ACP000e340"	"TaiEast_47_loc12_20150119_PICT0011"	"duiker"	"blank"	1	0	3	0
"ACP000e345"	"TaiEast_47_loc12_20150119_PICT0117"	"duiker"	"duiker"	0.9	0.9	1	10
"ACP000e346"	"TaiEast_47_loc12_20150119_PICT0117"	"duiker"	"presence undetermined"	NA	NA	12	2
"ACP000e347"	"TaiEast_47_loc12_20150119_PICT0117"	"duiker"	"blank"	1	0	3	0
